date,Up/Down,원/달러(저가),원/달러(종가), open _x, high _x, low _x, close _x,전일대비,증감률, volume _x, value ,MA(5),WMA(5),중심선, 상한선 ,하한선,%B,band width,전일대비.1,상승분,하락분,AU,AD,RS,RSI, 12EMA ,26EMA,MACD, MACD 시그널 ,%K,%D, open _y, high _y, low _y, close _y, volume _y, 환률 ,  원화환산  ,open,high,low,close,volume,소비자물가지수,등락,등락률,market_premium,price_usd_open,price_usd_high,price_usd_low,price_usd_close,price_usd_adj_close,nvt_golden_cross,stock_to_flow,stock_to_flow_reversion,puell_multiple,stablecoin_supply_ratio,mpi,outflow_total,outflow_top10,outflow_mean,outflow_mean_ma7,reserve_x,reserve_usd_x,reserve_y,reserve_usd_y,reserve_bi,reserve_usd_bi,FGI,reserve_co,reserve_usd_co,reserve_der,reserve_usd_der,reserve_spot,reserve_usd_spot,reserve_all,reserve_usd_all,reserve,reserve_usd
2018-06-10,Down,1070.4,1075.9,8233000,8247000,7425000,7576000,-657000,-0.0798,7445,58198185182.0,8176800,8062933,8253200,8717898,7788502.421,-0.23,0.11,-657000,0,657000,66250.0,194200.0,0.34114315100000003,25.436744100000002,8238870,8530807,-291937,-292829,14.17840376,33.80020866,7491.73,7491.73,6622.81,6764.99,52342,1076,7279129,7496.41,7496.41,6652.0,6770.31,18788.77681,251.59,1,1.04,77.95586793,11.591666666666667,12.13,11.516666666666666,12.033333333333333,12.033333333333333,-1.017404483,10762.99751,0.62768016,0.686745963,43.18739326,-1.143702121,159.3377832,158.0027819,1.7133095,2.137045587,860312.8113,5812032465,860312.8113,5812032465,199132.6718,1345284573.0,24,681094.4306,4601283267,860312.8113,5812032465,1371079.206,9262627211,2231392.017,15074659676.0,860312.8112848492,5812032465.453281
2018-06-11,Up,1071.9,1075.2,7576000,7662000,7362000,7635000,59000,0.0078,4309,32342844909.0,8032000,7882333,8188500,8781574,7595426.48,0.03,0.14,59000,59000,0,66750.0,194200.0,0.34371781700000004,25.57961295,8145967,8464451,-318484,-297960,24.20212766,22.33054751,6765.0,6922.0,6610.0,6872.0,34552,1075,7387400,6770.31,6913.83,6666.66,6881.0,11620.53954,251.59,1,1.04,79.12746552,11.11,11.74,11.1,11.7,11.7,-1.0831980959999998,9764.576315999999,0.70355741,0.718740695,43.89551106,-0.726249785,272.3297862,266.49011690000003,3.36209613,2.343036036,855432.5363,5876770198,855432.5363,5876770198,198431.8926,1363215196.0,15,682383.7943,4687935724,855432.5363,5876770198,1371076.844,9419215651,2226509.38,15295985849.0,855432.5362989592,5876770198.421671
2018-06-12,Down,1072.7,1077.2,7635000,7685000,7270000,7350000,-285000,-0.0373,5044,37952946026.0,7827000,7655000,8089600,8854312,7324888.185,0.02,0.19,-285000,0,285000,62333.333329999994,209333.3333,0.297770701,22.94478528,8023510,8381899,-358389,-310046,7.174887892,15.18513977,6872.0,6890.51,6435.0,6530.0,36722,1077,7032810,6881.0,6885.84,6450.0,6545.0,10820.923040000001,251.59,1,1.04,81.72594579,11.485,11.86,11.16,11.29,11.29,-1.232383231,9428.866784,0.69442597,0.742195328,41.74631067,-0.565293865,391.0519667,388.1661142,3.55501788,2.450840101,853450.8613,5588097532,853450.8613,5588097532,198163.0545,1297502324.0,19,683548.9656,4475639385,853450.8613,5588097532,1373888.15,8995738746,2227339.011,14583836278.0,853450.8612738992,5588097531.820045
2018-06-13,Down,1072.7,1077.2,7350000,7390000,6951000,7040000,-310000,-0.0422,4943,35453527846.0,7566800,7392667,7951700,8903530,6999869.742000001,0.02,0.24,-310000,0,310000,62333.333329999994,232500.0,0.268100358,21.14188807,7872201,8282499,-410298,-330096,6.272022551,12.54967937,6530.0,6627.6,6118.68,6292.78,46186,1077,6777324,6549.47,6618.95,6135.0,6302.31,17373.41487,251.59,1,1.04,77.21992142,11.19,11.2,10.52,10.6,10.6,-1.596434076,9561.739051,0.65758618,0.7038960790000001,40.13956395,-0.687688483,194.060749,186.6569844,1.88408494,2.316875121,855714.7746,5380449978,855714.7746,5380449978,197908.0856,1244380238.0,19,684304.0336,4302676232,855714.7746,5380449978,1377410.592,8660699816,2233125.367,14041149793.0,855714.7745977992,5380449977.508407
2018-06-14,Up,1081.3,1083.1,7039000,7380000,6977000,7355000,315000,0.0447,6512,46891272332.0,7391200,7322067,7862400,8853049,6871750.839,0.24,0.25,315000,315000,0,130000.0,232500.0,0.559139785,35.86206897,7792632,8213795,-421164,-348310,31.17283951,14.87324998,6292.78,6720.0,6260.0,6635.98,44478,1083,7186766,6302.32,6750.0,6269.0,6638.49,14548.25526,251.59,1,1.04,82.89238195,10.73,11.59,10.61,11.53,11.53,-1.5852712340000001,8937.788784999999,0.74254132,0.753076482,42.303718599999996,-0.904169799,370.52892710000003,358.8032444,3.4308233999999995,2.528149504,855369.6641,5676812604,855369.6641,5676812604,198811.8698,1319450263.0,17,684788.9289,4544723277,855369.6641,5676812604,1375763.132,9130496224,2231132.796,14807308829.0,855369.6641431792,5676812604.201594
2018-06-15,Down,1087.3,1097.7,7363000,7399000,7151000,7180000,-175000,-0.0238,3302,24092415997.0,7312000,7251667,7744400,8750837,6737963.0370000005,0.22,0.26,-175000,0,175000,130000.0,261500.0,0.497131931,33.20561941,7698381,8137218,-438837,-366415,31.19891008,22.88125738,6638.67,6666.66,6362.31,6388.9,30018,1098,7015012,6638.49,6660.0,6370.0,6391.22,7028.638928,251.59,1,1.04,80.42645894,11.29,11.29,10.9,10.95,10.95,-1.704712094,8938.788789,0.7178576,0.756501713,39.25220511,-0.351401928,659.7147318,651.5554866,5.73664984,3.1738850089999997,857541.3443,5502652003,857541.3443,5502652003,197082.6546,1264635544.0,26,685421.3889,4398196546,857541.3443,5502652003,1373696.803,8814706736,2231238.147,14317358739.0,857541.3442983893,5502652003.413658
2018-06-16,Up,1087.3,1097.7,7180000,7336000,7116000,7277000,97000,0.0135,2031,14662383633.0,7240400,7240000,7636200,8586136,6686264.086,0.31,0.25,97000,97000,0,157000.0,261500.0,0.600382409,37.51493429,7633553,8073498,-439945,-381121,44.41416894,35.59530618,6380.01,6560.0,6320.86,6483.98,22277,1098,7119410,6391.21,6549.99,6330.0,6484.29,4521.329563,251.59,1,1.04,78.06466384000001,11.139999999999999,11.323333333333332,10.853333333333333,10.983333333333333,10.983333333333333,-1.5889801940000001,8239.763154,0.78793041,0.805910661,39.83929751,-1.018357329,170.6703135,166.9021634,1.74153381,3.0605022139999996,856532.6739,5560918470,856532.6739,5560918470,196195.7258,1273773282.0,22,685934.0099,4453330529,856532.6739,5560918470,1374950.32,8926672461,2231482.994,14487590931.0,856532.6738600793,5560918470.462224
2018-06-17,Down,1087.3,1097.7,7275000,7329000,7206000,7218000,-59000,-0.0081,1502,10927666174.0,7214000,7232533,7520500,8357434,6683565.9520000005,0.32,0.22,-59000,0,59000,157000.0,265666.6667,0.590966123,37.14511041,7569622,8010128,-440506,-392998,59.59821429,45.0704311,6482.5,6589.03,6422.0,6449.61,19847,1098,7081672,6484.3,6570.01,6428.14,6447.16,3275.097925,251.59,1,1.04,75.70286874,10.99,11.356666666666667,10.806666666666667,11.016666666666667,11.016666666666667,-1.341005746,8713.106268000001,0.73960344,0.769415293,39.60197033,-1.144573056,269.41464510000003,268.7344725,4.56634992,3.4680794169999998,857709.9043,5527291333,857709.9043,5527291333,198243.7572,1277531011.0,23,685348.6098,4416553210,857709.9043,5527291333,1385204.9530000002,8926597785,2242914.858,14453889118.0,857709.9043136692,5527291332.804475
2018-06-18,Up,1100.5,1104.8,7231000,7550000,7135000,7461000,243000,0.0337,3051,22285457937.0,7298200,7314867,7432500,8066228,6798772.456,0.52,0.17,243000,243000,0,178500.0,297200.0,0.600605653,37.52364936,7552911,7969452,-416541,-397707,84.46771379,62.826699,6444.06,6794.38,6380.0,6712.46,31821,1105,7417268,6447.15,6807.64,6385.0,6709.02,8046.055934999999,251.59,1,1.04,73.34107364,10.84,11.39,10.76,11.05,11.05,-1.0875707140000002,8342.205388,0.80427533,0.801977921,41.05432828,-0.7322809140000001,174.15697680000002,171.67784469999998,1.64299035,3.222492877,859343.238,5765703301,859343.238,5765703301,198908.1654,1334560412.0,27,686411.9959,4605433237,859343.238,5765703301,1387239.737,9307587908,2246582.975,15073291209.0,859343.2380110392,5765703301.408407
2018-06-19,Up,1102.7,1109.1,7461000,7649000,7370000,7553000,92000,0.0123,3830,28804682229.0,7337800,7399800,7364500,7728646,7000353.601,0.76,0.1,92000,92000,0,161200.0,207250.0,0.7778045840000001,43.75084815,7552924,7938603,-385679,-395301,81.98874296,75.35155701,6711.39,6841.74,6653.0,6741.21,24311,1109,7476002,6709.19,6829.06,6670.01,6736.41,6155.181874,251.59,1,1.04,71.81919903,11.16,11.4,10.79,11.0,11.0,-1.243270758,8827.591511,0.76340528,0.8066472790000001,41.22450041,-0.7948353340000001,314.2361901,307.1731851,3.74090702,3.249048469,859199.2015,5790169195,859199.2015,5790169195,200418.8525,1350628660.0,32,687996.1932,4636426986,859199.2015,5790169195,1384997.7340000002,9333541279,2244196.935,15123710474.0,859199.2014633692,5790169194.637689
2018-06-20,Down,1103.0,1105.1,7553000,7594000,7110000,7538000,-15000,-0.002,5808,42569533207.0,7409400,7466533,7360700,7716639,7004760.623,0.75,0.1,-15000,0,15000,186750.0,168800.0,1.106338863,52.52425819,7550628,7908929,-358301,-387901,79.40630798,81.95425491,6740.0,6817.23,6551.81,6761.51,26360,1105,7471469,6736.41,6817.0,6557.66,6759.18,6683.293571,251.59,1,1.04,69.75109137,10.91,11.12,10.8175,10.9,10.9,-1.008363525,8828.591511,0.76518359,0.847954442,41.35022754,-0.856575155,242.2614526,235.8663296,2.55012055,3.344196413,860787.7463,5815045882,860787.7463,5815045882,199139.4448,1345285192.0,34,688091.9088,4648400303,860787.7463,5815045882,1384884.0580000002,9355575020,2245671.804,15170620902.0,860787.7463177692,5815045881.661844
2018-06-21,Down,1105.1,1112.8,7538000,7580000,7445000,7511000,-27000,-0.0036,3079,23106255437.0,7456200,7500400,7348300,7672364,7024235.747,0.75,0.09,-27000,0,27000,186750.0,117200.0,1.593430034,61.44102648,7544532,7879453,-334921,-377305,74.39703154,78.59736083,6763.21,6795.0,6672.57,6718.84,25429,1113,7478069,6759.54,6787.0,6682.3,6719.01,4385.002797,251.59,1,1.04,67.67419728,10.85,10.9,10.7,10.7,10.7,-0.656800955,8050.598142,0.83463902,0.876977428,41.09718763,-0.657552978,311.7715377,307.24436210000005,2.73483805,3.244769934,858121.2698,5766011433,858121.2698,5766011433,199905.5175,1343233806.0,37,688449.3892,4625927814,858121.2698,5766011433,1385132.2419999999,9307179094,2243253.511,15073190527.0,858121.2697828291,5766011433.303927
2018-06-22,Down,1107.4,1107.4,7511000,7537000,6870000,6962000,-549000,-0.0731,6853,49553362438.0,7405000,7335667,7309500,7707854,6911146.137,0.06,0.11,-549000,0,549000,186750.0,165000.0,1.131818182,53.09168443,7454911,7811493,-356582,-373160,11.81001284,55.20445078,6717.69,6733.97,5918.94,6045.0,52157,1107,6691815,6719.01,6725.0,5921.21,6059.82,18193.25099,251.59,1,1.04,75.75356079,10.33,10.33,10.06,10.1,10.1,-0.67203104,9064.587309,0.66687941,0.735879926,36.95512792,-0.7158373,286.0456163,274.4785431,2.40374467,2.7686406239999997,864470.7947,5225714428,864470.7947,5225714428,197722.0668,1195227257.0,28,690198.0757,4172238165,864470.7947,5225714428,1386013.4819999998,8378433019,2250484.277,13604147447.0,864470.7947469691,5225714427.971046
2018-06-23,Up,1107.4,1107.4,6965000,7100000,6845000,7030000,68000,0.0098,3079,21493652923.0,7318800,7210667,7308500,7709596,6907404.251,0.15,0.11,68000,68000,0,125000.0,165000.0,0.757575758,43.10344828,7389540,7753605,-364065,-371341,23.00995025,36.40566488,6045.92,6260.0,6008.48,6149.98,26623,1107,6808028,6059.82,6250.0,6040.01,6178.29,6070.2078710000005,251.59,1,1.04,72.20240464333332,10.248333333333333,10.296666666666667,9.94,10.0,10.0,-0.515429583,8555.704273000001,0.71995008,0.7359067640000001,37.55951393,-0.9440999729999999,170.40519719999998,169.042298,2.13006497,2.824145076,862383.5566,5312006746,862383.5566,5312006746,197070.0814,1213888639.0,17,690221.7714,4251545241,862383.5566,5312006746,1386645.164,8541290483,2249028.721,13853297229.0,862383.5566449991,5312006746.195068
2018-06-24,Down,1107.4,1107.4,7030000,7144000,6622000,6992000,-38000,-0.0054,5399,36910107014.0,7206600,7101733,7272200,7713574,6830825.964,0.18,0.12,-38000,0,38000,125000.0,137600.0,0.9084302329999999,47.60091394,7328380,7697190,-368809,-370835,38.06584362,24.2952689,6149.98,6259.8,5750.0,6136.97,47446,1107,6793626,6178.29,6255.8,5777.0,6149.99,13211.31954,251.59,1,1.04,68.65124849666667,10.166666666666668,10.263333333333334,9.82,9.9,9.9,-0.172851206,8006.337334000001,0.76665456,0.765850197,37.46776778,-0.922971085,375.9851175,361.7440752,4.04285073,2.749359477,867653.9922,5325742631,867653.9922,5325742631,194683.7097,1194987105.0,15,691271.7819,4243091868,867653.9922,5325742631,1389435.792,8528488891,2257089.785,13854231522.0,867653.992228909,5325742631.4303055
2018-06-25,Up,1112.5,1117.2,6985000,7129000,6861000,7036000,44000,0.0063,4419,30892837730.0,7106200,7044867,7257800,7719208,6796391.893999999,0.26,0.13,44000,44000,0,111750.0,137600.0,0.812136628,44.81652296,7283399,7648213,-364814,-369631,43.21503132,34.763608399999995,6137.95,6350.0,6061.97,6252.0,39165,1117,6983484,6150.0,6340.01,6070.13,6246.01,9237.288448000001,251.59,1,1.04,65.10009235,10.085,10.23,9.7,9.8,9.8,0.167481064,8721.278240000001,0.71643206,0.7301286659999999,36.78351401,-0.7683081209999999,176.7697021,173.072977,1.55061142,2.736162487,864204.5746,5399725904,864204.5746,5399725904,192081.9106,1200166834.0,16,691288.8818,4319313496,864204.5746,5399725904,1390326.6730000002,8687043751,2254531.247,14086769655.0,864204.5746399391,5399725903.944302
2018-06-26,Down,1113.3,1114.8,7034000,7070000,6861000,6900000,-136000,-0.0193,3142,21953994619.0,6984000,6976133,7220100,7728306,6711894.176,0.19,0.14,-136000,0,136000,111750.0,153000.0,0.730392157,42.20963173,7224414,7592790,-368375,-369380,30.38251366,37.22112953,6252.0,6272.54,6035.0,6070.78,19377,1115,6768920,6246.01,6271.0,6006.39,6074.0,6680.681749,251.59,1,1.04,59.93411338,9.86,9.88,9.2,9.23,9.23,0.14280362300000002,9379.360847,0.64763075,0.678313742,35.67903742,-0.83411401,259.11492230000005,256.5883753,2.84741673,2.6085210169999997,864986.9086,5254244041,864986.9086,5254244041,193689.5568,1176540580.0,21,692185.2878,4204584355,864986.9086,5254244041,1390525.861,8446558143,2255512.769,13700802184.0,864986.9086188892,5254244040.705507
2018-06-27,Up,1116.3,1117.6,6894000,6970000,6830000,6925000,25000,0.0036,3051,21055052322.0,6976600,6956467,7190800,7729011,6652589.038,0.25,0.15,25000,25000,0,57250.0,153000.0,0.374183007,27.229488699999997,7178351,7543324,-364973,-368498,58.04597701,43.881174,6065.89,6190.43,5971.0,6133.73,19226,1118,6857510,6074.01,6175.43,5983.56,6132.17,7061.4362439999995,251.59,1,1.04,46.23230954,9.075,9.08,8.34,8.52,8.52,-0.21474942600000002,11318.24532,0.54208403,0.553994294,36.02282107,-0.766797348,527.3444529,522.2980692,6.35354763,3.151867743,868622.0922,5329378729,868622.0922,5329378729,190968.4654,1171675561.0,18,692606.4666,4249445420,868622.0922,5329378729,1392347.7019999998,8542665788,2260969.795,13872044517.0,868622.0922186791,5329378729.482172
2018-06-28,Down,1118.7,1124.2,6925000,6965000,6649000,6682000,-243000,-0.0351,2656,18234794915.0,6907000,6858267,7112900,7695777,6530023.375,0.13,0.16,-243000,0,243000,45666.66667,168000.0,0.27182539699999997,21.37285491,7101989,7479522,-377533,-370305,11.49425287,33.30758118,6134.73,6173.01,5827.0,5853.98,30585,1124,6579874,6132.16,6161.47,5816.6,5851.66,7769.8116469999995,251.59,1,1.04,60.82942408,8.495,9.24,8.24,8.94,8.94,-0.22523877399999997,8723.978877,0.67178091,0.712563567,34.354066700000004,-0.429056448,310.0647369,305.7119928,2.81877034,3.16385807,874327.7612,5124087463,874327.7612,5124087463,192567.4071,1128561027.0,20,692609.2297,4059107383,874327.7612,5124087463,1393654.769,8167656621,2267982.53,13291744084.0,874327.7611710991,5124087462.938746
2018-06-29,Up,1113.1,1114.5,6671000,7078000,6590000,6958000,276000,0.0413,3608,24293395793.0,6900200,6875267,7053400,7561048,6545751.932999999,0.41,0.14,276000,276000,0,103250.0,198600.0,0.519889225,34.20573132,7079837,7440891,-361054,-368455,68.27458256,45.93827082,5851.01,6300.0,5780.0,6197.92,33911,1115,6910681,5850.25,6300.0,5790.01,6202.36,11065.12249,251.59,1,1.04,44.7909053,8.265,8.69,8.25,8.53,8.53,-0.11107876300000001,9071.627043999999,0.6826405,0.664681114,36.31431387,-0.829158255,207.0542335,191.7926086,1.83233835,3.082228596,879452.0816,5446147728,879452.0816,5446147728,191621.6948,1186648005.0,16,693051.3328,4291831267,879452.0816,5446147728,1393674.886,8630554719,2273126.9669999997,14076702446.0,879452.0816059792,5446147727.678083
2018-06-30,Up,1113.1,1114.5,6958000,7290000,6950000,7164000,206000,0.0296,5214,37267746906.0,6925800,6963200,7016000,7419819,6612181.228999999,0.68,0.12,206000,206000,0,123800.0,241500.0,0.5126294,33.88995346,7092785,7420380,-327595,-360283,82.0,53.92294514,6197.92,6528.99,6186.03,6390.07,37920,1115,7124928,6202.36,6520.15,6185.0,6383.19,6783.384503,251.59,1,1.04,50.62591693333333,8.596666666666668,9.226666666666667,8.566666666666666,9.086666666666666,9.086666666666666,0.057715752,9716.004852,0.6589357,0.666983622,37.40644117,-0.842501965,242.7815185,239.2420937,2.89025617,3.1908273389999997,880839.3284,5639329367,880839.3284,5639329367,194487.9342,1245155028.0,22,692899.5941,4436097372,880839.3284,5639329367,1394395.947,8927233106,2275235.275,14566562473.0,880839.3284408692,5639329367.429023
2018-07-01,Down,1113.1,1114.5,7164000,7212000,7002000,7109000,-55000,-0.0077,3151,22440527345.0,6967600,7024267,6975800,7224908,6726691.51,0.77,0.07,-55000,0,55000,123800.0,118000.0,1.049152542,51.199338299999994,7095280,7397315,-302035,-348634,74.14285714,74.80581323,6391.08,6441.06,6251.0,6356.81,27563,1115,7087843,6383.19,6424.14,6256.76,6349.5,4069.0569909999995,251.99,1,0.4,56.46092856666667,8.928333333333333,9.763333333333334,8.883333333333333,9.643333333333333,9.643333333333333,0.03198569,9320.433226000001,0.68134735,0.690742335,37.18674864,-0.99635325,558.9938725,558.8495982000001,16.44099625,4.961990984,880728.4641,5593024277,880728.4641,5593024277,195428.2128,1241057583.0,27,692847.8302,4399897235,880728.4641,5593024277,1395076.6840000001,8859368217,2275805.148,14452392494.0,880728.4641430991,5593024276.9387045
2018-07-02,Up,1113.7,1120.0,7109000,7358000,7024000,7297000,188000,0.0264,5926,42865998436.0,7042000,7134067,7009300,7323557,6695042.717,0.96,0.09,188000,188000,0,147800.0,118000.0,1.252542373,55.60571859,7126314,7389884,-263571,-331621,92.05729167,82.73338294,6360.82,6685.0,6271.62,6615.29,36230,1120,7409125,6349.5,6669.99,6270.01,6611.79,8287.965295999998,251.99,1,0.4,62.2959402,9.26,10.3,9.2,10.2,10.2,0.40640702100000003,9718.047402,0.68093274,0.674729789,38.66894208,-0.736159825,352.50937319999997,348.7018388,3.23403095,5.202479489,884598.5531,5853686441,884598.5531,5853686441,197562.5232,1307337728.0,27,692778.2382,4584346837,884598.5531,5853686441,1394366.395,9226991870,2278964.9480000003,15080678311.0,884598.5531229392,5853686440.863656
2018-07-03,Up,1117.3,1118.7,7289000,7399000,7231000,7298000,1000,0.0001,5240,38445121264.0,7165200,7219400,7036100,7395339,6676861.416,0.86,0.1,1000,1000,0,123333.3333,144666.6667,0.852534562,46.0199005,7152727,7383078,-230351,-311367,87.51545117,84.57186666,6615.29,6679.35,6463.01,6513.86,38658,1119,7289009,6611.79,6673.99,6465.0,6502.62,6501.265779,251.99,1,0.4,61.97518463,10.305,10.31,9.8,10.01,10.01,0.649470225,11813.454179999999,0.55039342,0.570786604,38.03584024,-0.69900784,299.9560182,293.6320602,3.70316072,5.32472863,866975.7590000001,5637117567,866975.7590000001,5637117567,191529.6617,1245334958.0,31,693164.6058,4506989192,866975.7590000001,5637117567,1394566.886,9067540138,2261542.645,14704657704.0,866975.7590439392,5637117566.652246
2018-07-04,Up,1112.4,1114.5,7298000,7500000,7104000,7329000,31000,0.0042,4985,36427212533.0,7239400,7274000,7069800,7467352,6672247.688999999,0.83,0.11,31000,31000,0,121166.6667,144666.6667,0.837557604,45.5799373,7179846,7379072,-199227,-288939,68.90909091,82.82727792,6511.01,6784.92,6441.11,6586.98,23572,1115,7344483,6502.62,6796.62,6411.51,6587.47,6847.855498000001,251.99,1,0.4,61.991337529999996,10.1625,10.31,9.875,10.030000000000001,10.030000000000001,0.6276270389999999,10227.5726,0.6432745,0.652740555,38.51953199,-0.8872254709999999,300.27734080000005,292.6569563,1.97550882,4.699294514,867195.4091,5705397113,867195.4091,5705397113,191675.0389,1261056276.0,33,692988.2977,4559264719,867195.4091,5705397113,1393221.2340000002,9166192906,2260416.643,14871590019.0,867195.4091270992,5705397113.35599
2018-07-05,Up,1115.2,1118.6,7329000,7445000,7270000,7377000,48000,0.0065,4272,31508927550.0,7282000,7319867,7103900,7540579,6667221.216,0.81,0.12,48000,48000,0,110714.2857,149000.0,0.743048897,42.62926293,7210177,7378919,-168742,-264899,75.30120482,77.24191563,6585.53,6712.0,6453.33,6529.2,35072,1119,7306175,6587.46,6700.0,6449.5,6532.95,6985.123101,251.99,1,0.4,62.00749043,10.02,10.31,9.95,10.05,10.05,0.76690556,10004.61083,0.65413539,0.66658176,38.18122386,-0.922127507,327.0910275,320.375133,2.72575856,4.686007117,871316.1041,5702214972,871316.1041,5702214972,192444.2752,1259426541.0,37,692892.8799,4534547376,871316.1041,5702214972,1390744.916,9101549305,2262061.02,14803764277.0,871316.1041412492,5702214972.458867
2018-07-06,Up,1114.1,1115.9,7377000,7488000,7282000,7480000,103000,0.013999999999999999,5356,39581194329.0,7356200,7385867,7161900,7627929,6695871.288,0.84,0.13,103000,103000,0,121857.1429,149000.0,0.8178331740000001,44.98945148,7251688,7386406,-134718,-238863,95.79831933,80.00287169,6529.2,6648.54,6425.0,6609.78,29397,1116,7376514,6532.96,6639.0,6452.2,6600.0,5215.293068,251.99,1,0.4,63.05923566,10.085,10.28,10.03,10.23,10.23,0.754735667,8567.448253,0.77081294,0.772169159,40.01649122,-0.8346291690000001,306.98661089999996,298.9699188,2.71669567,4.812343877,869902.2153,5744747239,869902.2153,5744747239,191364.9585,1263755049.0,34,692777.5161,4575033438,869902.2153,5744747239,1389704.5969999998,9177470189,2259606.812,14922217429.0,869902.2152750292,5744747239.454765
2018-07-07,Up,1114.1,1115.9,7480000,7638000,7361000,7550000,70000,0.0094,2078,15484116512.0,7406800,7450467,7224400,7713642,6735157.973999999,0.83,0.14,70000,70000,0,115375.0,55000.0,2.0977272730000003,67.71826853,7297582,7398524,-100942,-211279,83.52059925,84.87337447,6609.79,6818.16,6508.88,6756.98,23974,1116,7540790,6599.99,6843.26,6512.0,6753.28,4496.265915999999,251.99,1,0.4,62.958057276666665,10.18,10.406666666666666,10.103333333333333,10.253333333333334,10.253333333333334,1.0738999040000001,8788.126177,0.76885446,0.753496347,40.94530265,-0.8849758670000001,538.1787195,536.6745063,5.78686795,5.22614556,868691.6378,5869566971,868691.6378,5869566971,190648.7514,1288173577.0,34,692766.0348,4680874616,868691.6378,5869566971,1391391.396,9401339472,2260083.034,15270906443.0,868691.6378093893,5869566971.434103
2018-07-08,Down,1114.1,1115.9,7564000,7585000,7450000,7516000,-34000,-0.0045,2801,21068399562.0,7450400,7486867,7307800,7665387,6950212.752,0.79,0.1,-34000,0,34000,92428.57143,44500.0,2.077046549,67.50130412,7331185,7407226,-76041,-184231,77.15355805,85.49082554,6753.48,6780.0,6667.44,6712.1,24623,1116,7490704,6753.29,6778.31,6671.0,6701.97,3321.525298,251.99,1,0.4,62.85687889333333,10.275,10.533333333333333,10.176666666666666,10.276666666666667,10.276666666666667,1.197468788,8677.884074,0.77284815,0.780920756,40.63922929,-0.945460905,289.1443651,285.81638799999996,3.24881309,3.3415479660000003,868496.4516,5824733572,868496.4516,5824733572,190775.0712,1279468627.0,38,693378.4042,4650271699,868496.4516,5824733572,1392745.0280000002,9340704510,2261241.48,15165438082.0,868496.4516428292,5824733572.283169
2018-07-09,Down,1109.7,1112.2,7515000,7623000,7451000,7474000,-42000,-0.0056,3714,27893238458.0,7479400,7494733,7359400,7641044,7077755.969,0.7,0.08,-42000,0,42000,73500.0,43666.66667,1.683206107,62.7311522,7353157,7412172,-59016,-159188,55.43478261,72.03631329999999,6712.1,6802.06,6612.24,6662.12,26732,1112,7408277,6701.97,6815.82,6625.0,6664.01,5254.129649,251.99,1,0.4,62.75570051,10.37,10.66,10.25,10.3,10.3,1.324415159,10082.659440000001,0.66057969,0.670805361,40.42938256,-0.6495316179999999,218.4580946,216.95437760000002,3.36089376,3.359671224,863775.1588,5753088068,863775.1588,5753088068,190120.2606,1266276984.0,39,692982.3671,4615539758,863775.1588,5753088068,1394526.487,9288104213,2258301.6459999997,15041192281.0,863775.1588166192,5753088067.78221
2018-07-10,Down,1109.9,1116.0,7474000,7518000,7127000,7140000,-334000,-0.0447,5200,38071008837.0,7432000,7381600,7357000,7645587,7068413.097999999,0.12,0.08,-334000,0,334000,73500.0,136666.6667,0.537804878,34.97224425,7320363,7392012,-71648,-141680,2.544031311,45.04412399,6662.78,6681.0,6263.0,6296.91,38561,1116,7027352,6664.01,6679.47,6279.0,6303.7,8177.710417,251.99,1,0.4,54.84414434,9.57,9.85,9.25,9.27,9.27,0.990695285,9203.964587,0.68473617,0.709617232,38.26223126,-0.799083773,416.2642702,410.57447169999995,4.95552703,3.538580697,863537.13,5442259260,863537.13,5442259260,189512.9284,1194364960.0,37,693384.5163,4369908570,863537.13,5442259260,1399746.466,8821604655,2263283.596,14263863915.0,863537.1299858693,5442259260.095819
2018-07-11,Up,1119.1,1120.0,7141000,7269000,7110000,7226000,86000,0.012,3914,28194990186.0,7381200,7312933,7368700,7623646,7113753.653,0.22,0.07,86000,86000,0,56500.0,136666.6667,0.413414634,29.24935289,7305846,7379714,-73868,-128118,21.96969697,26.64950363,6296.91,6406.0,6278.99,6378.07,28715,1120,7143438,6303.69,6400.0,6281.01,6390.04,5038.303478,251.99,1,0.4,54.21735394,9.425,9.54,9.23,9.35,9.35,0.894652143,10159.449509999999,0.62764474,0.6298553020000001,38.755435799999994,-0.96569549,227.90230319999998,221.2673662,2.84877879,3.66333355,854156.8842,5446552726,854156.8842,5446552726,188585.5327,1202520364.0,29,693268.1973,4420641992,854156.8842,5446552726,1397724.465,8912624991,2251881.349,14359177717.0,854156.8841995093,5446552726.020276
2018-07-12,Down,1125.3,1125.9,7227000,7230000,6941000,7090000,-136000,-0.0188,3725,26333567342.0,7289200,7215867,7348000,7651804,7044196.116,0.08,0.08,-136000,0,136000,67600.0,136500.0,0.495238095,33.12101911,7272639,7358254,-85615,-119617,21.84750733,15.453745199999998,6378.07,6380.28,6070.0,6250.57,31307,1126,7038142,6390.04,6390.04,6075.01,6249.75,9411.457948000001,251.99,1,0.4,56.86073648,9.05,9.4,8.85,9.31,9.31,0.893532676,9728.132508,0.62936437,0.642496614,36.64914153,-0.667979425,178.81263140000001,174.583337,2.70928229,3.660979797,854134.5009999999,5229472648,854134.5009999999,5229472648,187491.7429,1147925695.0,33,694622.054,4252851310,854134.5009999999,5229472648,1396279.618,8548777810,2250414.119,13778250458.0,854134.5010146193,5229472647.842047
